NR.linie,Serie,Numar document,Data,Data scadenta,Cod tip Factura,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Moneda,Curs,TVA la incasare,Taxare inversa,Factura de transport,Cod agent,Valoare neta totala,Valoare TVA,Total document,Denumire articol,Cantitate,Tip miscare stoc,Cont servicii,Pret de lista,Valoare fara tva,Val TVA,Valoare  cu TVa,Optiune TVA,Cota TVA,Cod TVA SAFT,Observatie,Centre de cost
,FV,7889,20260130,20260130,,DAXXTON ARK S.R.L.,,43342058,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,123.97,,,,TAXABILE,21,,,
,FV,7889,20260130,20260130,,DAXXTON ARK S.R.L.,,43342058,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,350.0,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,33.06,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,235.54,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,82.64,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,44.63,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,352.89,,,,TAXABILE,21,,,
,FV,7890,20260130,20260130,,SC BRICOLAJ MARKET GROUP SRL,,36905400,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,200.0,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,313.22,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,785.12,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,299.17,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,122.31,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,309.09,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,181.82,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,315.7,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,224.79,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,66.12,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,46.28,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,173.55,,,,TAXABILE,21,,,
,FV,7891,20260130,20260130,,SC GENERAL ELITE GROUP SRL,,43378167,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,55.37,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,90.91,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,90.91,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,161.16,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,710.74,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,287.6,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,185.12,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,407.44,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,533.06,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 1,1,,,304.13,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,104.13,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,112.4,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,107.44,,,,TAXABILE,21,,,
,FV,7892,20260130,20260130,,SC ETNA SRL,,982231,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,66.12,,,,TAXABILE,21,,,
,FV,7893,20260130,20260130,,SC WOBINS SRL,,9200070,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,371.9,,,,TAXABILE,21,,,
,FV,7893,20260130,20260130,,SC WOBINS SRL,,9200070,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,99.17,,,,TAXABILE,21,,,
,FV,7894,20260130,20260130,,SC UTIL S.P.C SRL,,1285275,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,1268.6,,,,TAXABILE,21,,,
,FV,7894,20260130,20260130,,SC UTIL S.P.C SRL,,1285275,,,,,,,,,,,,,RON,,,,,,,,,MARFA 2,1,,,49.59,,,,TAXABILE,21,,,
,FV,7894,20260130,20260130,,SC UTIL S.P.C SRL,,1285275,,,,,,,,,,,,,RON,,,,,,,,,Servicii vandute,1,,,350.0,,,,TAXABILE,21,,,
