Serie document,Numar document,Cod depozit,Nume depozit,Data document,Data scadenta,Cod tip factura SAF-T,Cod partener,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Cod agent,Valoare neta totala,Valoare TVA,Total document,Numar bonuri fiscale,Card,Cont banca,Numerar,Cont casa,Tichete,Cont tichete,Cont TVA,Cod articol,Cod de bare,Denumire articol,Cantitate,Cod lot,Data expirare,Nr seriale,Tip miscare SAF-T,Cont serviciu,Pret cu TVA,Total fara TVA,Total TVA,Total cu TVA,Optiune TVA,Cota TVA,Cod TVA SAF-T,Discount,DiscountLinie
BFM2 103,243,2,,20251204,20251204,380,,,,,,,,,,,,,,,,,,8465.69,931.23,20900.15,,0,5125,20900.15,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9396.92,8465.69,931.23,9396.92,Taxabile,11,310351,,
BFM2 103,244,2,,20251205,20251205,380,,,,,,,,,,,,,,,,,,9567.35,1052.41,23073.28,,0,5125,23073.28,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,10619.76,9567.35,1052.41,10619.76,Taxabile,11,310351,,
BFM2 103,245,2,,20251206,20251206,380,,,,,,,,,,,,,,,,,,7974.75,877.22,18203.87,,0,5125,18203.87,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,8851.97,7974.75,877.22,8851.97,Taxabile,11,310351,,
BFM2 103,246,2,,20251207,20251207,380,,,,,,,,,,,,,,,,,,6641.38,730.55,14517.42,,0,5125,14517.42,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,7371.93,6641.38,730.55,7371.93,Taxabile,11,310351,,
BFM2 103,247,2,,20251208,20251208,380,,,,,,,,,,,,,,,,,,8167.63,898.44,19624.13,,0,5125,19624.13,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9066.07,8167.63,898.44,9066.07,Taxabile,11,310351,,
BFM2 103,248,2,,20251209,20251209,380,,,,,,,,,,,,,,,,,,8595.23,945.47,21573.75,,0,5125,21573.75,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9540.699999999999,8595.23,945.47,9540.699999999999,Taxabile,11,310351,,
BFM2 103,249,2,,20251210,20251210,380,,,,,,,,,,,,,,,,,,7309.51,804.05,17616.7,,0,5125,17616.7,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,8113.56,7309.51,804.05,8113.56,Taxabile,11,310351,,
BFM2 103,250,2,,20251211,20251211,380,,,,,,,,,,,,,,,,,,7956.14,875.17,19646.8,,0,5125,19646.8,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,8831.31,7956.14,875.17,8831.31,Taxabile,11,310351,,
BFM2 103,251,2,,20251212,20251212,380,,,,,,,,,,,,,,,,,,8869.08,975.6,22162.3,,0,5125,22162.3,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9844.68,8869.08,975.6,9844.68,Taxabile,11,310351,,
BFM2 103,252,2,,20251213,20251213,380,,,,,,,,,,,,,,,,,,8528.81,938.17,24350.59,,0,5125,24350.59,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9466.98,8528.81,938.17,9466.98,Taxabile,11,310351,,
BFM2 103,253,2,,20251214,20251214,380,,,,,,,,,,,,,,,,,,6905.19,759.57,16662.26,,0,5125,16662.26,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,7664.759999999999,6905.19,759.57,7664.759999999999,Taxabile,11,310351,,
BFM2 103,255,2,,20251216,20251216,380,,,,,,,,,,,,,,,,,,8007.95,880.87,18511.22,,0,5125,18511.22,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,8888.82,8007.95,880.87,8888.82,Taxabile,11,310351,,
BFM2 103,256,2,,20251217,20251217,380,,,,,,,,,,,,,,,,,,8535.58,938.91,20349.42,,0,5125,20349.42,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,9474.49,8535.58,938.91,9474.49,Taxabile,11,310351,,
BFM2 103,258,2,,20251219,20251219,380,,,,,,,,,,,,,,,,,,9352.12,1028.73,19164.68,,0,5125,19164.68,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,10380.85,9352.12,1028.73,10380.85,Taxabile,11,310351,,
BFM2 103,259,2,,20251220,20251220,380,,,,,,,,,,,,,,,,,,9727.46,1070.02,22851.16,,0,5125,22851.16,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,10797.48,9727.46,1070.02,10797.48,Taxabile,11,310351,,
BFM2 103,260,2,,20251221,20251221,380,,,,,,,,,,,,,,,,,,7906.98,869.77,17726.64,,0,5125,17726.64,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,8776.75,7906.98,869.77,8776.75,Taxabile,11,310351,,
BFM2 103,261,2,,20251222,20251222,380,,,,,,,,,,,,,,,,,,12077.95,1328.58,23666.64,,0,5125,23666.64,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,13406.53,12077.95,1328.58,13406.53,Taxabile,11,310351,,
BFM2 103,262,2,,20251223,20251223,380,,,,,,,,,,,,,,,,,,15089.05,1659.8,29199.67,,0,5125,29199.67,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,16748.85,15089.05,1659.8,16748.85,Taxabile,11,310351,,
BFM2 103,263,2,,20251224,20251224,380,,,,,,,,,,,,,,,,,,11031.55,1213.47,29076.14,,0,5125,29076.14,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,12245.019999999999,11031.55,1213.47,12245.019999999999,Taxabile,11,310351,,
BFM2 103,264,2,,20251226,20251226,380,,,,,,,,,,,,,,,,,,5229.11,575.2,14402.45,,0,5125,14402.45,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,5804.3099999999995,5229.11,575.2,5804.3099999999995,Taxabile,11,310351,,
BFM2 103,265,2,,20251227,20251227,380,,,,,,,,,,,,,,,,,,6340.06,697.41,16469.03,,0,5125,16469.03,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,7037.47,6340.06,697.41,7037.47,Taxabile,11,310351,,
BFM2 103,266,2,,20251228,20251228,380,,,,,,,,,,,,,,,,,,5476.22,602.38,14099.52,,0,5125,14099.52,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,6078.6,5476.22,602.38,6078.6,Taxabile,11,310351,,
BFM2 103,267,2,,20251229,20251229,380,,,,,,,,,,,,,,,,,,10650.81,1171.59,22106.37,,0,5125,22106.37,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,11822.4,10650.81,1171.59,11822.4,Taxabile,11,310351,,
BFM2 103,268,2,,20251230,20251230,380,,,,,,,,,,,,,,,,,,15905.15,1749.57,30646.5,,0,5125,30646.5,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,17654.72,15905.15,1749.57,17654.72,Taxabile,11,310351,,
BFM2 103,269,2,,20251231,20251231,380,,,,,,,,,,,,,,,,,,10323.89,1135.63,24753.69,,0,5125,24753.69,5311,0,5328,4427,marfa m2  11%,,marfa m2 ,1,,,,,,11459.52,10323.89,1135.63,11459.52,Taxabile,11,310351,,
